Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,1648598399999000000,1748600385.4502351,1095678,18192.3742,865179145.1756456
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,1648684799999000000,1932152559.8831124,1081607,20896.43399,985946938.5682784
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,1648771199999000000,2262485160.568584,1290541,22879.47328,1064278670.6426108
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,1648857599999000000,2556532890.870311,1372216,28041.37621,1274359931.8405368
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,1648943999999000000,1721690754.4393935,1056716,18562.93079,862197811.5688925
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,1649030399999000000,1550999693.0508049,966563,16740.18067,777615974.8155178
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,1649116799999000000,2053434523.8685389,1171998,21913.04154,1008164276.0490184
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,1649203199999000000,1951668192.9295096,1046080,20607.57735,953494654.4599283
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,1649289599999000000,2700644700.890392,1471912,29467.28381,1307725131.1946254
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156,1649375999999000000,1623879486.6600313,999816,18567.25999,806358703.2156663
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,1649462399999000000,1830699971.611312,1108136,20530.56354,887196762.494321
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,1649548799999000000,759274586.6137776,640230,8910.47179,378158044.3039713
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,1649635199999000000,971459737.5009404,678983,10952.24952,467438845.4221835
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721,1649721599999000000,2602039073.015044,1385924,30543.05561,1251713135.500008
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,1649807999999000000,2309514071.593873,1153667,28344.99788,1133659106.6557107
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,1649894399999000000,1677171454.0910792,948061,20522.54699,832653378.5114936
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,1649980799999000000,1494726286.0180101,803756,17787.82129,722216571.859389
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739,1650067199999000000,966888436.8162509,616536,11755.54439,473100437.47337526
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718,1650153599999000000,638275503.9141085,423446,7642.38243,308642382.8796384
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259,1650239999999000000,803414248.9836986,590241,9578.91533,385124871.4665126
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575,1650326399999000000,2153574975.9131336,1157741,27097.19375,1076513006.7058177
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843,1650412799999000000,1472363265.3621879,934526,17806.81506,732539241.8896791
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041,1650499199999000000,1697039284.0853007,1063843,20007.29623,830754792.6236622
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.27657,1650585599999000000,2476061417.8872576,1515456,29413.89548,1228429890.9573543
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.0196,1650671999999000000,1870172362.40225,1043471,23248.71242,931654706.5531976
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42375,1650758399999000000,804677022.9078971,724132,10217.20484,405193110.9436816
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61186,1650844799999000000,1056336243.0198607,868183,12639.70229,500129939.0779573
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.12784,1650931199999000000,2470071005.2401423,1280351,31958.39557,1252785476.6028605
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258,1651017599999000000,2615206861.8349133,1381618,31936.9422,1253685872.4445755
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12272,1651103999999000000,2218523642.4263873,1232083,28942.08915,1124748467.7003632
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.6715,1651190399999000000,2223808385.806376,1135242,28519.46629,1130865428.7936184
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.65715,1651276799999000000,2006135662.8559992,1101140,24773.60543,966125835.4961329
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.18989,1651363199999000000,1354900532.1335113,1017369,16523.43017,634076437.1873089
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24104,1651449599999000000,1478259271.913873,1021157,19551.11747,744825800.8143975
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.92628,1651535999999000000,2058450718.2963235,1053893,27276.29561,1055369693.1339272
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45358,1651622399999000000,1539320434.2647235,1005131,20002.76343,764016892.6745052
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.61736,1651708799999000000,2438553987.4535437,1238847,32968.16942,1284541284.602138
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,1651795199999000000,3329684235.963952,1979692,41786.44096,1568954443.5851629
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187,1651881599999000000,2466507512.182029,1214518,34536.42346,1245062436.8376348
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,1651967999999000000,1222539413.6400983,746488,15385.18829,548855038.2356379
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,1652054399999000000,2498365159.9945807,1301451,32350.03935,1115547715.9145272
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,1652140799999000000,6166367111.275724,2564538,86538.962569,2781053306.4725456
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,1652227199999000000,5179856929.47993,2470325,73691.196106,2307177624.541944
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739278,1652313599999000000,6300295994.553139,3559270,99622.117475,3036296142.098209
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.263138,1652399999999000000,5795451310.945578,3951233,101465.278257,2877462252.212228
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,1652486399999000000,2956855804.856112,2051900,48827.72764,1475641181.96275
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.87863,1652572799999000000,1501483453.5008905,1204626,25908.17135,761545954.1904565
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.66912,1652659199999000000,1401499926.2304175,1016769,24163.362,732332763.6094487
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19658,1652745599999000000,2185567735.6820626,1561954,36284.05379,1085179422.7219367
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,1652831999999000000,1715109131.0802064,1175382,28600.36238,865031716.5404288
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,1652918399999000000,1762843836.1269379,1379212,29501.76769,870623227.207057
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,1653004799999000000,2014360135.785272,1860780,35339.65787,1049163442.9020371
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,1653091199999000000,1800589029.270878,1694004,30890.40127,919467696.6181592
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13124,1653177599999000000,616194663.9792111,643486,10558.92886,310046148.8025876
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.98748,1653263999999000000,1082530816.01625,862880,18538.10071,555044195.7973803
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,1653350399999000000,1914305818.074519,1328317,30476.66811,913813980.9533184
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036,1653436799999000000,1740257602.3067698,946421,29480.07674,863516681.5129281
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,1653523199999000000,1771708175.0718913,985440,28846.96589,858587338.503838
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,1653609599999000000,2759055410.397752,1431112,45206.85416,1319426335.716236
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,1653695999999000000,2626515958.5034895,1321406,43590.05398,1258912486.70486
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35127,1653782399999000000,994674257.5679232,684423,17561.21465,506633343.6800464
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.34764,1653868799999000000,804777532.6497605,635311,13735.42581,401056725.5655391
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.9476,1653955199999000000,2980527582.4674954,1380410,45024.45633,1384940691.9669578
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632,1654041599999000000,1981259117.0115464,1161340,30046.95511,953574564.3261106
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,1654127999999000000,3171191028.249736,1404611,47614.81205,1460767260.6962943
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,1654214399999000000,1711652906.191896,1086183,28555.06607,858193492.4047693
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,1654300799999000000,1615616950.7143807,993769,26583.25141,794354787.3420941
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.90113,1654387199999000000,760874329.4663155,618037,12971.7246,385358236.91577995
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.9281,1654473599999000000,691201528.1600257,604680,11753.51303,351150600.7844381
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,1654559999999000000,2149499896.9349375,1124745,34225.53913,1068381827.9889435
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,1654646399999000000,3347397952.7305903,1743957,54831.53114,1661147413.2582464
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,1654732799999000000,2087270428.3470392,1236327,32668.41005,995180478.2745384
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,1654819199999000000,1399839073.774508,841562,23082.29251,697948605.9884633
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,1654905599999000000,2255866294.494887,1258608,35502.20972,1050877735.8447756
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.39895,1654991999999000000,1892007188.0756,1084163,31848.3308,914365117.8340094
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.598809,1655078399999000000,2551767136.3295846,1451271,43538.78641,1201389150.8900456
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,1655164799999000000,6192246037.404873,3261484,121398.556133,2953984191.5180383
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,1655251199999000000,4136108699.025428,2583151,92764.742864,2051107738.6303785
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,1655337599999000000,4249276481.2566967,2847831,98340.102217,2083014439.1952903
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,1655423999999000000,2130037160.0626109,1690477,48048.86237,1027305936.8191556
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,1655510399999000000,1796575392.5507207,1352992,43066.94445,892584106.6574169
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.655524,1655596799999000000,3726639821.6961513,2467372,96560.044649,1833514054.889341
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.87595,1655683199999000000,2487561781.535987,1950660,65871.82216,1277952917.4081194
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94154,1655769599999000000,2220396381.7426524,1639448,54047.82476,1100883996.500353
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,1655855999999000000,2198596137.343284,1515321,52193.33566,1099446297.1228633
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,1655942399999000000,1872204589.2375815,1394981,44907.30453,912710764.7302253
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,1656028799999000000,1710694866.4572449,1207858,42716.83721,879244263.2830158
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,1656115199999000000,1635129191.170251,1309709,38582.36962,815027131.3205568
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.67794,1656201599999000000,1093873137.974752,874540,25240.18142,536863288.4627487
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,1656287999999000000,1139258367.1629148,885306,26051.16372,557192553.7220398
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,1656374399999000000,1354369225.8404648,1002214,31992.4604,672191483.8106796
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,1656460799999000000,1321862977.9315486,1064497,30490.78532,631852171.7596263
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,1656547199999000000,1556549790.008924,1210636,37814.12159,761473366.3908589
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,1656633599999000000,1808994369.031444,1438163,45447.98482,876020577.3495957
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,1656719999999000000,2197016369.9695287,1668363,56417.61783,1108492421.9565263
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3021,1656806399999000000,888415536.8730664,833508,23693.90779,455851305.3763755
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.46631,1656892799999000000,980255891.3952552,880786,25361.96292,486752875.43699914
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,1656979199999000000,1470987695.521582,1282843,38543.72441,758241531.9880207
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,1657065599999000000,1919950110.1674304,1612273,48358.47507,967109793.3844755
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,1657151999999000000,1665481948.0096319,1472221,41580.73433,840150579.6426861
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,1657238399999000000,1783224085.72368,1653722,42731.5372,896703207.2104565
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,1657324799999000000,8781330156.61243,4358216,201798.10144,4396546053.031909
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84468,1657411199999000000,3857190523.494272,3524386,89418.01811,1933132016.3047256
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.21556,1657497599999000000,4062794310.2720337,3434401,95376.75351,2016291891.3743691
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,1657583999999000000,2813718031.1093426,3232941,66869.47065,1368289522.9848232
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,1657670399999000000,2754215439.3324776,3626399,67681.11612,1336338002.7004988
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,1657756799999000000,4096306063.801935,4789109,103667.13511,2029863027.1787183
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,1657843199999000000,3526210098.285044,4576355,87993.05801,1775442258.4092436
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,1657929599999000000,2984339734.3532705,4411375,71354.9491,1485929119.4276447
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67393,1658015999999000000,2539616922.7986083,3723401,61225.46264,1285100231.9557881
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.4525,1658102399999000000,2511251392.5765257,4261057,59550.95291,1265042502.4618275
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,1658188799999000000,5263396811.539256,6564387,122398.31862,2685273104.2955766
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,1658275199999000000,5954419902.221928,6488375,132874.43405,2999605957.3039503
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,1658361599999000000,5631801151.220376,6364038,119820.55352,2826789486.1693096
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,1658447999999000000,4232411759.395025,4808194,92958.794,2128895623.6599832
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,1658534399999000000,3981394766.2280574,4745582,85026.96828,1973166657.8835504
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.77375,1658620799999000000,2745262660.6777816,3762227,61569.86415,1383868861.284547
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.67277,1658707199999000000,2610817967.163939,3671238,58086.99433,1316724597.4433148
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,1658793599999000000,3954002948.5472584,4807238,88021.9456,1930051719.273192
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,1658879999999000000,3738774849.3577113,4545385,87353.4604,1836821500.493304
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,1658966399999000000,4614909656.6957855,5475738,106519.12743,2330764840.6468678
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,1659052799999000000,5511388547.615389,6500034,118170.70945,2759524239.0245447
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,1659139199999000000,4733780641.305037,6221401,100165.6085,2391310897.487863
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13211,1659225599999000000,3634601094.96542,4801528,75778.59282,1823456271.8759687
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,1659311999999000000,3028386330.6448317,4463721,63737.43859,1511326027.2234037
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,1659398399999000000,3346371889.6521215,4775213,71458.39583,1658446268.2253966
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,1659484799999000000,3631020649.22638,5066511,78122.08501,1794828205.6239038
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,1659571199999000000,3385430753.8050184,4887642,72355.55623,1678928892.7538445
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,1659657599999000000,3537434334.434649,4966138,76123.82073,1739248152.8679469
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,1659743999999000000,4046435951.354509,5340569,88240.55478,2037539950.682064
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.80307,1659830399999000000,1944693656.706568,3360228,41438.9761,960462308.0530332
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.00877,1659916799999000000,2051763044.5523689,3646643,44744.90366,1032885708.1753823
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,1660003199999000000,4078052110.543128,5892045,85942.29725,2050118384.21205
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,1660089599999000000,3347110918.907211,5105613,70598.77953,1650310502.5693648
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,1660175999999000000,4918825599.489632,6818207,105046.91327,2473680340.3238072
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,1660262399999000000,6097813762.895935,8269994,125001.90721,3051727583.877025
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,1660348799999000000,4175834601.8605466,6134163,87283.3227,2092464530.227176
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25435,1660435199999000000,3751417148.252107,5617859,76352.504,1873989924.2022443
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14473,1660521599999000000,3708565144.898009,5473905,75296.97372,1847145729.8789525
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,1660607999999000000,5894066098.523285,7488466,120284.46467,2923411975.708476
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,1660694399999000000,4294907691.650949,5978567,89812.55435,2151240576.226177
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,1660780799999000000,4993659434.236888,6901586,105158.87989,2493209361.5022287
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,1660867199999000000,3375338942.261788,6029662,71864.05086,1682458592.2075613
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,1660953599999000000,6181759252.730264,8860928,139601.81043,3038568050.675256
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68363,1661039999999000000,3871242921.22468,5723362,91862.59461,1943014391.2462528
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.6841,1661126399999000000,3405034922.8070774,5034461,80239.2419,1716250543.035858
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,1661212799999000000,4721412016.903412,6443370,110925.72751,2356921868.623943
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,1661299199999000000,4299812533.944709,6333442,101222.30098,2165911837.1236906
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22046,1661385599999000000,3744196823.5648546,5561412,86499.84759,1857345193.8069584
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,1661471999999000000,3672148286.6013737,5618785,84555.07067,1827390010.1745017
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.61955,1661558399999000000,5785149465.09769,7587244,135780.72507,2869440464.9916983
2022-08-27,20239.14,20402.93,19800.0,20037.6,162582.46032,1661644799999000000,3269764074.3564396,5263328,80922.99413,1627546028.5246556
2022-08-28,20037.6,20171.18,19520.0,19555.61,139307.95976,1661731199999000000,2781133881.0518456,4678693,69363.5072,1384969093.7702348
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.49545,1661817599999000000,4211334408.9865937,5840323,105809.86253,2116902111.20904
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,1661903999999000000,5157974826.609323,6593178,126919.07924,2551087936.8586006
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.60765,1661990399999000000,5595829094.391042,6389133,140474.46035,2838456435.8151093
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97263,1662076799999000000,4893158531.781241,5937975,121158.48629,2417157339.99022
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6033,1662163199999000000,4946889819.514837,5740705,122616.90745,2466027768.598654
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03204,1662249599999000000,2908816275.0102863,3739909,72556.83777,1439326777.5857377
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.77893,1662335999999000000,2883227667.1961923,3838915,72789.26129,1441735599.5476143
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01057,1662422399999000000,4404971191.907025,4657233,110786.05423,2193009371.5191665
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.05718,1662508799999000000,6976809188.410191,7124384,175781.84468,3443135959.018857
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.7788,1662595199999000000,5436827909.201311,5597127,142700.96438,2700094090.5392246
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273,1662681599999000000,5057217166.675081,6013826,131429.45873,2529247772.3438287
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.74652,1662767999999000000,8929831332.708796,7777214,217979.24137,4537141163.9901085
2022-09-10,21361.62,21810.8,21111.13,21648.34,307997.33504,1662854399999000000,6589753118.84113,5615783,154171.04126,3298995539.4356637
2022-09-11,21647.21,21860.0,21350.0,21826.87,280702.55149,1662940799999000000,6064643642.716231,4801844,141171.88117,3050253458.283562
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.61828,1663027199999000000,8743762682.841719,6979539,199489.5406,4411479060.203694
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,1663113599999000000,9302239274.39612,8126869,217144.54247,4679543994.693207
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.40151,1663199999999000000,6886235196.646198,6313052,169670.53169,3428396493.969275
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76076,1663286399999000000,6655264974.21376,6690974,165652.7291,3310217929.741116
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07064,1663372799999000000,5584012914.113887,5120935,141085.20536,2776292772.190228
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24338,1663459199999000000,3578667842.695283,3862666,89621.58733,1788389852.300196
2022-09-18,20112.61,20117.26,19335.62,19416.18,254217.46904,1663545599999000000,5033968947.530573,4634096,124480.59651,2465062845.967856
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,1663631999999000000,7215196795.656052,6820580,189241.29071,3589311748.607395
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.3286,1663718399999000000,6206043205.412278,5900070,160716.33038,3077612901.1468134
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.10021,1663804799999000000,7338667639.751955,6907777,190299.47143,3628361586.910153
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,1663891199999000000,7203741481.483637,6251862,190987.32145,3627123696.690569
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.91829,1663977599999000000,7330336009.190998,5906265,194842.08772,3701394516.773616
2022-09-24,19288.57,19316.14,18805.34,18920.5,239496.56746,1664063999999000000,4568927983.6507845,3907636,120501.3057,2298979763.309452
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.4492,1664150399999000000,3625136713.924704,3714450,94989.39646,1801229611.9768589
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.21943,1664236799999000000,8356951609.998723,5837041,220623.29914,4198006044.884225
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74161,1664323199999000000,11705770260.67216,8152473,296727.71059,5856646101.495988
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.45547,1664409599999000000,9964460007.304356,7357437,260944.38118,4988233394.322661
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93256,1664495999999000000,7868786414.856212,5631615,203187.57552,3934342925.087511
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.9534,1664582399999000000,8694127253.576593,6254203,220029.84583,4304848630.332639
2022-10-01,19422.61,19484.0,19159.42,19310.95,165625.13959,1664668799999000000,3200350294.52687,2470590,82734.18388,1598688567.5865653
2022-10-02,19312.24,19395.91,18920.35,19056.8,206812.47032,1664755199999000000,3970724799.9558167,3320217,102972.16014,1977186000.1992047
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75212,1664841599999000000,5672105805.772144,4471910,147383.93612,2847846726.2369485
2022-10-04,19629.08,20475.0,19490.6,20337.82,327012.00127,1664927999999000000,6533428229.851052,4871932,165646.2649,3309936012.948392
2022-10-05,20337.82,20365.6,19730.0,20158.26,312239.75224,1665014399999000000,6275437160.958072,4540004,155249.45329,3120338866.3257556
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.1702,1665100799999000000,6452892402.324269,5085004,161557.89851,3256881316.716539
2022-10-07,19960.67,20068.82,19320.0,19530.09,220874.83913,1665187199999000000,4353681483.987034,4324772,109800.49576,2164491136.483128
2022-10-08,19530.09,19627.38,19237.14,19417.96,102480.09842,1665273599999000000,1995917001.7395988,2637385,50775.11492,988952773.2163393
2022-10-09,19416.52,19558.0,19316.04,19439.02,113900.82681,1665359999999000000,2215007204.237991,2833704,57166.25996,1111737800.1694417
2022-10-10,19439.96,19525.0,19020.25,19131.87,212509.09849,1665446399999000000,4101745483.129524,4432688,104849.40967,2023908022.7360184
2022-10-11,19131.87,19268.09,18860.0,19060.0,243473.84286,1665532799999000000,4642843395.600282,4792106,121218.68324,2311676809.242172
2022-10-12,19060.0,19238.31,18965.88,19155.53,213826.26731,1665619199999000000,4086903621.9265537,4556597,106608.7184,2037738508.1616397
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,1665705599999000000,7554309475.307985,7470896,199869.15895,3777964473.262912
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.32601,1665791999999000000,6877621835.225796,6688310,175798.36758,3438783886.9118066
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64232,1665878399999000000,2178316065.622199,3052219,56109.00376,1073637476.7688468
2022-10-16,19068.4,19425.84,19063.74,19262.98,131894.61885,1665964799999000000,2531545363.3077006,3438605,66536.80449,1277129233.6607454
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.87634,1666051199999000000,4331666395.604673,5162979,111854.00525,2174642989.585405
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.07848,1666137599999000000,5065944973.464348,5588482,129478.25628,2520037025.607416
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,1666223999999000000,3575041318.449784,4545820,92346.11007,1773769908.8877597
